faval,fakdm,fakdul,fa01b,fakduk,facu33,fabelu,fakunr,fadato,fadaff,faavdr,faopko,fajour,faggrp,faaccn,faexra,fafrbn,falevn,famade,faagrn,fataxa,facuri,facd12,facd13,facd21,facd22,facd23,facd31,faavd,faopd,fali,favk,fabeln,fakda,fask,fafakt,famnd,facd32,favt,facc,faamou
DEM,N,J,,,,0,70,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52751,2,SEA,0,A,K,0,0,,,0,0
NOK,N,,,,,0,70,20000901,20000915,1,O,91,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,52751,3,FRA,-63905,K,K,786,9,,SINGAPORE AIRLI S:02,20,0
NOK,N,,,,,0,24,20000901,20000915,1,O,91,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,52751,4,FRA,-63905,K,S,786,9,,SINGAPORE AIRLI S:02,20,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52752,1,FRA,0,B,S,0,0,,,0,0
DEM,N,J,,,,0,70,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52752,2,SEA,0,A,K,0,0,,,0,0
NOK,N,,,,,0,70,20000901,20000915,1,O,91,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,52752,3,FRA,-63905,K,K,786,9,,SINGAPORE AIRLI S:02,20,0
NOK,N,,,,,0,24,20000901,20000915,1,O,91,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,52752,4,FRA,-63905,K,S,786,9,,SINGAPORE AIRLI S:02,20,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52753,1,FRA,0,B,S,0,0,,,0,0
DEM,N,J,,,,0,70,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52753,2,SEA,0,A,K,0,0,,,0,0
NOK,N,,,,,0,70,20000901,20000915,1,O,91,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,52753,3,FRA,-63905,K,K,786,9,,SINGAPORE AIRLI S:02,20,0
NOK,N,,,,,0,24,20000901,20000915,1,O,91,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,52753,4,FRA,-63905,K,S,786,9,,SINGAPORE AIRLI S:02,20,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52754,1,FRA,0,B,S,0,0,,,0,0
DEM,N,J,,,,0,70,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52754,2,SEA,0,A,K,0,0,,,0,0
NOK,N,,,,,0,70,20000901,20000915,1,O,91,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,52754,3,FRA,-63905,K,K,786,9,,SINGAPORE AIRLI S:02,20,0
NOK,N,,,,,0,24,20000901,20000915,1,O,91,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,52754,4,FRA,-63905,K,S,786,9,,SINGAPORE AIRLI S:02,20,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52755,1,FRA,0,B,S,0,0,,,0,0
DEM,N,J,,,,0,70,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52755,2,SEA,0,A,K,0,0,,,0,0
NOK,N,,,,,0,70,20000901,20000915,1,O,91,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,52755,3,FRA,-63905,K,K,786,9,,SINGAPORE AIRLI S:02,20,0
NOK,N,,,,,0,24,20000901,20000915,1,O,91,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,52755,4,FRA,-63905,K,S,786,9,,SINGAPORE AIRLI S:02,20,0
NOK,N,,M,,NOK,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52756,1,SPE,10,M,S,0,0,,,0,0
NOK,N,,M,,NOK,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52756,2,SPE,20,M,S,0,0,,,0,0
NOK,N,,M,,NOK,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52756,3,SPE,20,M,S,0,0,,,0,0
NOK,N,,,,NOK,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52756,4,SPE,-500,E,S,0,0,,*FAKT 12500,0,0
NOK,N,,,,,0,24,20000901,20000915,1,O,91,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,52756,5,FRA,-1702453,K,S,786,9,,SINGAPORE AIRLI S:02,20,0
NOK,N,J,,,NOK,0,30,20001017,20001031,1,O,119,FI,30200,0,0,0,,0,0,,,,,,,,1,52757,1,FRA,10000,S,K,283262,10,,,20,0
NOK,J,,,,,0,30,20001017,20001031,1,O,119,FI,30100,0,0,0,,0,0,,,,,,,,1,52757,2,UTL,200,S,K,283262,10,,,20,0
NOK,N,J,,,NOK,0,30,20000228,20000313,1,O,114,FI,30200,0,0,0,,0,0,NOK,,,,,,,1,52758,1,FRA,1000,M,K,283236,1,,,19,0
NOK,J,,,,NOK,0,30,20000228,20000313,1,O,114,FI,30100,0,0,0,,0,0,NOK,,,,,,,1,52758,2,UTL,20,B,K,283236,1,,,19,0
NOK,J,,,,,0,8,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52759,1,LO1,75,L,K,0,0,,,0,0
NOK,N,,,,,0,8,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52759,2,HAN,35,L,K,0,0,,,0,0
NOK,J,,,,,0,8,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52759,3,HAN,50,L,K,0,0,,,0,0
DKK,N,J,,,NOK,0,1212,20011112,20011112,1,O,134,FI,30200,0,0,0,,0,0,NOK,,,,,,,1,52760,1,FRA,10000,M,S,283312,12,,,20,0
NOK,J,,,,,0,13,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52763,1,LO1,1275,L,K,0,0,,,0,0
NOK,N,,,,,0,13,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52763,2,HAN,240,L,K,0,0,,,0,0
NOK,J,,,,,0,13,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52763,3,HAN,1050,L,K,0,0,,,0,0
NOK,J,,,,,0,176,20000324,20000403,1,O,115,AI,30100,0,0,0,,0,0,NOK,,L,,,,,1,52764,1,HA1,72,L,S,283243,2,,,20,0
NOK,J,,,,,0,176,20000324,20000403,1,O,115,AI,30100,0,0,0,,0,0,NOK,,L,,,,,1,52764,2,HA2,585,L,S,283243,2,,,20,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52765,1,FRA,0,A,S,0,0,,,0,0
NOK,N,,,,,0,5,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52765,2,FOR,110,A,K,0,0,,,0,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52766,1,FRA,0,A,S,0,0,,,0,0
DEM,N,J,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,DEM,,,,,,,1,52766,2,SEA,0,A,F,0,0,,,0,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52769,1,FRA,0,A,S,0,0,,,0,0
DEM,N,J,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,DEM,,,,,,,1,52769,2,SEA,0,A,F,0,0,,,0,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52770,1,FRA,0,A,S,0,0,,,0,0
DEM,N,J,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,DEM,,,,,,,1,52770,2,SEA,0,A,F,0,0,,,0,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52771,1,FRA,0,A,S,0,0,,,0,0
DEM,N,J,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,DEM,,,,,,,1,52771,2,SEA,0,A,F,0,0,,,0,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52772,1,FRA,0,A,S,0,0,,,0,0
DEM,N,J,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,DEM,,,,,,,1,52772,2,SEA,0,A,F,0,0,,,0,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52773,1,FRA,0,A,S,0,0,,,0,0
DEM,N,J,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,DEM,,,,,,,1,52773,2,SEA,0,A,F,0,0,,,0,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52775,1,FRA,0,A,S,0,0,,,0,0
DEM,N,J,,,,0,70,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52775,2,SEA,0,A,K,0,0,,,0,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52776,1,FRA,0,A,S,0,0,,,0,0
DEM,N,J,,,,0,70,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52776,2,SEA,0,A,K,0,0,,,0,0
NOK,J,,,,,0,176,20000324,20000403,1,O,115,JI,30100,0,0,0,,0,0,NOK,,L,,,,,1,52777,1,LA1,944,L,S,283242,3,,,20,0
NOK,J,,,,,0,176,20000324,20000403,1,O,115,JI,30100,0,0,0,,0,0,NOK,,L,,,,,1,52777,2,LA2,70,L,S,283242,3,,,20,0
NOK,J,,,,,0,176,20000324,20000403,1,O,115,JI,30100,0,0,0,,0,0,NOK,,L,,,,,1,52777,4,LA2,1739,L,S,283242,3,,,20,0
NOK,J,,,,,0,176,20000324,20000403,1,O,115,JI,30100,0,0,0,,0,0,NOK,,L,,,,,1,52777,5,LA3,1500,L,S,283242,3,,,20,0
EUR,P,J,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52778,1,FRA,240000,M,K,0,0,,MANUELLT BEREGNET FR,0,0
NOK,J,,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52778,2,UTL,4800,B,K,0,0,,,0,0
NOK,J,,,,,0,27,20000309,20000323,1,O,114,FI,30100,0,0,0,,0,0,,,,,,,,1,52783,0,FRA,200,S,S,283237,1,,,20,0
NOK,J,J,,,NOK,0,27,20000309,20000323,1,O,114,FI,30100,0,0,0,,0,0,,,,,,,,1,52783,1,FRA,900,S,S,283237,1,,,20,0
NOK,J,,,,NOK,0,27,20000309,20000323,1,O,114,FI,30100,0,0,0,,0,0,,,,,,,,1,52783,2,UTL,50,S,S,283237,1,,,20,0
NOK,J,J,,,,0,27,20061120,20061204,1,O,202,AI,31100,0,0,0,,0,0,NOK,,,,,,,1,52783,3,FRA,1000,M,S,283650,2,,,20,0
NOK,J,,,,,0,27,20061120,20061204,1,O,202,FI,30100,0,0,0,,0,0,NOK,,,,,,,1,52783,4,UTL,50,A,S,283650,2,,,20,0
EUR,,J,,,,0,4,20040625,20040715,1,O,173,FI,30200,0,0,0,,0,0,EUR,,,,,,,1,52785,1,FRA,800,M,K,283475,1,,,20,0
EUR,,,,,,0,4,20040625,20040715,1,O,173,BI,30100,0,0,0,,0,0,EUR,,,,,,,1,52785,2,LOS,100,E,S,283476,1,,,20,0
EUR,J,,,,,0,4,20040625,20040715,1,O,173,FI,30100,0,0,0,,0,0,EUR,,,,,,,1,52785,3,UTL,16,B,K,283475,1,,,20,0
NOK,J,,,,NOK,0,176,20000324,20000403,1,O,115,AI,30100,0,0,0,,0,0,NOK,,,,,,,1,52786,1,HA1,150,E,S,283244,3,,,20,0
NOK,J,,,,,0,176,20000324,20000403,1,O,115,AI,30100,0,0,0,,0,0,NOK,,L,,,,,1,52786,2,HA1,72,L,S,283244,3,,,20,0
NOK,J,,,,,0,176,20000324,20000403,1,O,115,AI,30100,0,0,0,,0,0,NOK,,L,,,,,1,52786,3,HAN,4320,L,S,283244,3,,,20,0
NOK,J,,,,,0,176,20000324,20000403,1,O,115,AI,30100,0,0,0,,0,0,NOK,,L,,,,,1,52786,4,HA2,195,L,S,283244,3,,,20,0
NOK,J,,,,,0,70,0,0,0,,0,,0,0,1,0,,0,0,,,,,,,,1,52791,1,FRA,200,M,K,0,0,,001  0000000556,0,0
DEM,J,J,,,NOK,0,24,20001027,20001215,1,O,119,FI,30100,0,0,0,,0,0,DEM,,,,,,,1,52793,1,FRA,5000,C,K,283263,4,,,20,0
DEM,J,,,,,0,24,20001027,20001215,1,O,119,FI,30100,0,0,0,,0,0,DEM,,,,,,,1,52793,4,UTL,100,C,K,283263,4,,,20,0
NOK,N,J,,,NOK,0,1,20021112,20021126,1,O,156,FI,30200,0,0,0,,0,0,NOK,,,,,,,1,52793,5,FRA,100,E,X,283377,11,,,20,0
USD,N,J,,,NOK,0,1,20060619,20060704,1,O,199,FI,30200,0,0,0,,0,0,NOK,,,,,,,1,52793,6,FRA,10210,C,S,283637,5,,,20,0
NOK,N,,,,,0,1,20060619,20060704,1,O,199,FI,30100,0,0,0,,0,0,NOK,,,,,,,1,52793,7,UTL,2042,C,S,283637,5,,,20,0
NOK,N,,,,,0,24,20030112,20030126,1,O,125,FK,40100,0,0,5000,,0,0,NOK,,,,,,,1,52793,8,FRA,-526,K,X,895,1,,SINGAPORE AIRLI S:02,20,0
NOK,N,,,,,0,1,20030112,20030126,1,O,125,FK,40100,0,0,5000,,0,0,NOK,,,,,,,1,52793,9,FRA,-1273,K,S,895,1,,SINGAPORE AIRLI S:02,20,0
DEM,J,J,,,NOK,0,24,20070109,20070109,1,O,205,FI,30100,0,0,0,,0,0,DEM,,,,,,,1,52793,10,FRA,-5000,C,K,283667,1,,,20,0
DEM,J,,,,,0,24,20070109,20070109,1,O,205,FI,30100,0,0,0,,0,0,DEM,,,,,,,1,52793,11,UTL,-100,C,K,283667,1,,,20,0
NOK,N,J,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52797,1,MVA,1150,M,K,0,0,,,0,0
NOK,J,,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52797,2,UTL,23,B,K,0,0,,,0,0
NOK,N,,,,NOK,0,25,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52813,1,ABC,20,E,K,0,0,,,0,0
NOK,N,J,,,NOK,0,25,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52813,2,FRA,100,E,K,0,0,,,0,0
NOK,J,,,,NOK,0,25,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52813,3,UTL,15,B,K,0,0,,,0,0
USD,N,,,,NOK,0,25,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52814,1,ABC,700,E,K,0,0,,,0,0
USD,N,J,,,NOK,0,25,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52814,2,FRA,1400,E,K,0,0,,,0,0
USD,J,,,,,0,25,0,0,0,,0,,0,0,0,0,,0,0,USD,,,,,,,1,52814,3,UTL,28,B,K,0,0,,,0,0
NOK,N,,,,,0,25,19991212,19991226,1,O,160,FK,40100,0,0,1000,,0,0,NOK,,,,,,,1,52814,4,FRA,-1623,K,K,958,1,,SYSTEMA A/S     S:11,20,0
NOK,N,J,,,NOK,0,30,20000508,20000522,1,O,116,FI,30200,0,0,0,,0,0,NOK,,,,,,,1,52867,1,FRA,1000,M,K,283246,5,,,20,0
NOK,J,,,,NOK,0,30,20000508,20000522,1,O,116,FI,30100,0,0,0,,0,0,NOK,,,,,,,1,52867,2,UTL,20,B,K,283246,5,,,20,0
NOK,N,J,,,NOK,0,30,20000508,20000522,1,O,116,FI,30200,0,0,0,,0,0,NOK,,,,,,,1,52868,1,FRA,1000,M,K,283247,4,,,20,0
NOK,J,,,,NOK,0,30,20000508,20000522,1,O,116,FI,30100,0,0,0,,0,0,NOK,,,,,,,1,52868,2,UTL,20,B,K,283247,4,,,20,0
NOK,N,J,,,NOK,0,30,20000508,20000522,1,O,116,FI,30200,0,0,0,,0,0,NOK,,,,,,,1,52869,1,FRA,1500,M,K,283248,5,,,20,0
NOK,J,,,,NOK,0,30,20000508,20000522,1,O,116,FI,30100,0,0,0,,0,0,NOK,,,,,,,1,52869,2,UTL,30,B,K,283248,5,,,20,0
NOK,N,,,,NOK,0,30,20000508,20000522,1,O,116,CI,30200,0,0,0,,0,0,NOK,,,,,,,1,52869,3,SPE,500,E,K,283249,4,,,20,0
NOK,J,,,,NOK,0,30,20000508,20000522,10,O,118,FI,30400,0,0,0,,0,0,NOK,,,,,,,1,52869,4,FOR,200,M,K,283250,5,,,20,0
NOK,N,J,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52892,1,AWB,60,B,S,0,0,,,0,0
NOK,N,J,,B,,0,30,0,0,0,,1001864,,0,0,0,0,,0,0,,,,,,,,1,52892,2,FFE,0,B,S,0,0,,,0,0
NOK,N,,,B,,0,30,0,0,0,,1001865,,0,0,0,0,,0,0,,,,,,,,1,52892,3,INH,11250,B,S,0,0,,,0,0
NOK,N,,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52892,4,SPE,255,B,S,0,0,,,0,0
NOK,N,J,,B,,0,30,0,0,0,,1001866,,0,0,0,0,,0,0,,,,,,,,1,52892,5,THC,500,B,S,0,0,,,0,0
NOK,N,J,,,,0,35,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52892,6,SEA,0,B,K,0,0,,,0,0
NOK,N,,,B,,0,35,0,0,0,,1001867,,0,0,0,0,,0,0,,,,,,,,1,52892,7,TER,500,A,K,0,0,,,0,0
NOK,N,,,,,0,35,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52892,8,105,0,A,K,0,0,,,0,0
NOK,N,,,,,0,35,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52892,9,111,0,A,K,0,0,,,0,0
NOK,N,,,,,0,35,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52892,10,115,0,A,K,0,0,,,0,0
NOK,N,,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52892,11,UTL,15,B,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52895,0,FRA,2000,M,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52895,1,OIL,60,M,S,0,0,,,0,0
NOK,N,,,,,0,24,20000915,20000929,1,O,92,AK,0,0,0,1,,0,0,NOK,,,,,,,1,52895,2,FRA,-1300,K,S,4321,9,,TOTEN TRANSPORT S:,20,0
USD,N,,,,NOK,0,24,20000622,20000814,1,O,118,BI,30100,0,0,0,,0,0,NOK,,,,,,,1,52896,1,FAK,280,C,K,283252,5,,,20,0
NOK,N,,,,NOK,0,24,20000622,20000814,1,O,118,CI,30200,0,0,0,,0,0,NOK,,,,,,,1,52896,2,SPE,250,C,K,283252,5,,,20,0
NOK,N,J,,,NOK,0,24,20000622,20000814,1,O,118,FI,30200,0,0,0,,0,0,NOK,,,,,,,1,52896,3,FRA,1000,C,K,283252,5,,,20,0
NOK,J,,,,,0,24,20000622,20000814,1,O,118,FI,30100,0,0,0,,0,0,NOK,,,,,,,1,52896,4,UTL,20,C,K,283252,5,,,20,0
USD,N,,,,NOK,0,24,20001031,20001215,1,O,120,BI,30100,0,0,0,,0,0,NOK,,,,,,,1,52896,21,FAK,-280,C,K,283266,5,,,20,0
NOK,N,,,,NOK,0,24,20001031,20001215,1,O,120,CI,30200,0,0,0,,0,0,NOK,,,,,,,1,52896,22,SPE,-250,C,K,283266,5,,,20,0
NOK,N,J,,,NOK,0,24,20001031,20001215,1,O,120,FI,30200,0,0,0,,0,0,NOK,,,,,,,1,52896,23,FRA,-1000,C,K,283266,5,,,20,0
NOK,J,,,,,0,24,20001031,20001215,1,O,120,FI,30100,0,0,0,,0,0,NOK,,,,,,,1,52896,24,UTL,-20,A,K,283266,5,,,20,0
NOK,,J,,,,0,4,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52899,1,FRA,100,M,S,0,0,,,0,0
NOK,N,,,,,0,4,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52899,2,UTL,15,B,S,0,0,,,0,0
NOK,N,J,,,NOK,0,24,20110610,20110814,1,O,218,FI,30200,0,0,0,,0,0,NOK,,,,TT,,,1,52904,1,FRA,2345,C,S,283840,4,,,20,0
NOK,N,,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52907,1,FAK,40,B,K,0,0,,,0,0
NOK,J,,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52907,2,SPE,375,B,K,0,0,,,0,0
NOK,J,,,B,,0,30,0,0,0,,1001873,,0,0,0,0,,0,0,,,,,,,,1,52907,3,UTK,525,B,K,0,0,,,0,0
NOK,N,,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52908,1,FAK,40,B,K,0,0,,,0,0
NOK,J,,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52908,2,SPE,150,B,K,0,0,,,0,0
NOK,J,,,B,,0,30,0,0,0,,1001874,,0,0,0,0,,0,0,,,,,,,,1,52908,3,UTK,200,B,K,0,0,,,0,0
NOK,N,,,,,0,30,20080101,20080101,1,O,162,FK,40100,0,0,1,,0,0,NOK,,,,,,,1,52908,4,FRA,100,K,K,962,1,,TOTEN TRANSPORT S:11,20,0
NOK,J,,,,NOK,0,15,20160127,20160210,1,O,235,AI,30100,0,0,0,,0,0,NOK,,,,14,,,1,52919,1,HAN,180,E,K,284045,1,,,20,0
NOK,J,,,,,0,15,20160127,20160210,1,O,235,AI,30100,0,0,0,,0,0,NOK,,L,,14,,,1,52919,2,HA2,600,L,K,284045,1,,,20,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,L,,,,,1,52920,1,HA1,108,L,S,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,L,,,,,1,52920,2,HA2,8,L,S,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,L,,,,,1,52920,3,HAN,195,L,S,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,L,,,,,1,52920,4,DIV,21,L,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52929,0,FRA,2000,M,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52929,1,OIL,60,M,S,0,0,,,0,0
NOK,N,,,,,0,24,20000915,20000929,1,O,92,AK,0,0,0,1,,0,0,NOK,,,,,,,1,52929,2,FRA,-1300,K,S,4321,9,,TOTEN TRANSPORT S:,20,0
NOK,J,,,,,300,1,20010206,0,1,O,32,CI,30100,0,0,0,,0,0,,,,,,,,1,52930,0,FRA,333,M,I,500301,10,,,20,0
NOK,N,,,,,40,1,20010206,0,1,O,32,BI,30100,0,0,0,,0,0,,,,,,,,1,52930,1,FAK,44,B,I,500301,10,,,20,0
NOK,N,,,,,500,1,20010206,0,1,O,32,BI,30100,0,0,0,,0,0,,,,,,,,1,52930,2,SPE,555,B,I,500301,10,,,20,0
NOK,N,,,,,0,1,20000915,20000929,1,O,92,AK,0,0,0,1,,0,0,NOK,,,,,,,1,52930,3,FRA,-1300,K,S,4321,9,,TOTEN TRANSPORT S:,20,0
NOK,J,,,,,0,1,20010206,0,1,O,32,CK,31100,0,0,0,,0,0,,,,,,,,1,52930,4,FRA,-333,I,I,500301,10,,,20,0
NOK,N,,,,,0,1,20010206,0,1,O,32,BK,31100,0,0,0,,0,0,,,,,,,,1,52930,5,FAK,-44,I,I,500301,10,,,20,0
NOK,N,,,,,0,1,20010206,0,1,O,32,BK,31100,0,0,0,,0,0,,,,,,,,1,52930,6,SPE,-555,I,I,500301,10,,,20,0
NOK,N,,,,,0,7,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52934,0,FRA,7000,M,S,0,0,,,0,0
NOK,N,,,,,0,7,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52934,1,OIL,350,M,S,0,0,,,0,0
NOK,N,,,,,0,1,20011106,0,1,O,34,DK,31100,0,0,0,,0,0,,,,,,,,1,52934,2,FRA,-300,I,I,500310,9,,,20,0
NOK,N,,,,,0,1,20011106,0,1,O,34,BK,31100,0,0,0,,0,0,,,,,,,,1,52934,3,OIL,-15,I,I,500310,9,,,20,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52938,1,FRA,0,A,S,0,0,,,0,0
NOK,N,,,,,0,70,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52938,2,FAK,40,B,K,0,0,,,0,0
NOK,J,,,,,0,70,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52938,3,SPE,150,B,K,0,0,,,0,0
NOK,J,,,B,,0,70,0,0,0,,1001877,,0,0,0,0,,0,0,,,,,,,,1,52938,4,UTK,200,B,K,0,0,,,0,0
NOK,N,,,,,0,70,20000901,20000915,1,O,91,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,52938,5,FRA,-127484,K,K,786,9,,SINGAPORE AIRLI S:02,20,0
NOK,N,,,,,0,24,20000901,20000915,1,O,91,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,52938,6,FRA,-327,K,S,786,9,,SINGAPORE AIRLI S:02,20,0
NOK,N,,,,,0,1,20071204,0,1,O,69,CK,41100,0,0,0,,0,0,,,,,,,,1,52938,7,FRA,-970,I,I,900030,2,,0001,20,0
NOK,N,,,,,0,1,20071204,0,1,O,69,BK,99999,0,0,0,,0,0,,,,,,,,1,52938,8,OIL,-97,I,I,900030,2,,0001,20,0
NOK,N,,,B,,0,1,20071204,0,1,O,69,,99999,0,0,0,,0,0,,,,,,,,1,52938,9,TRA,-88,I,I,900030,2,,0001,20,0
NOK,N,,,N,,0,1,20080928,0,1,O,74,BK,30200,0,0,0,,0,0,,,,,,,,1,52938,10,TER,-500,I,I,9000016,1,,0001,20,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52939,1,FRA,0,A,S,0,0,,,0,0
NOK,N,,,,,0,70,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52939,2,FAK,40,B,K,0,0,,,0,0
NOK,J,,,,,0,70,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52939,3,SPE,150,B,K,0,0,,,0,0
NOK,J,,,B,,0,70,0,0,0,,1001878,,0,0,0,0,,0,0,,,,,,,,1,52939,4,UTK,200,B,K,0,0,,,0,0
NOK,N,,,,,0,70,20000901,20000915,1,O,91,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,52939,5,FRA,-127484,K,K,786,9,,SINGAPORE AIRLI S:02,20,0
NOK,N,,,,,0,24,20000901,20000915,1,O,91,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,52939,6,FRA,-327,K,S,786,9,,SINGAPORE AIRLI S:02,20,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52940,1,FRA,0,A,S,0,0,,,0,0
DEM,N,J,,,,0,70,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52940,2,SEA,0,A,K,0,0,,,0,0
DEM,N,J,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,DEM,,,,,,,1,52948,2,SEA,0,A,F,0,0,,,0,0
NOK,N,,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,52950,1,FAK,40,B,K,0,0,,,0,0
